timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification,hour_of_day,day_of_month,is_weekend,is_after_hours,rowcount,is_bulk,destination,is_external_dest,user_dept,resource_dept,is_cross_dept,department,sensitivity_encoded,is_restricted_to_external,access_method,is_anomaly,anomaly_type,severity,explanation,rowcount_zscore,action_encoded,bulk_and_external,sensitive_external,afterhours_sensitive,weekend_sensitive_ext,crossdept_offhours_sens,if_score,risk_score,predicted_anomaly
2025-09-25 03:53:00,USR00005,george.lim,file_access,Email_Archive,medium,success,192.168.125.158,unusual_hours,3,25,0,1,462,0,local_workstation,0,Engineering,IT,1,Engineering,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,3,0,0,0,0,0,33.2,38.2,0
2025-09-25 12:55:00,USR00153,edward.rizzo,sql_query,Data_Lake,medium,success,192.168.77.2,unusual_hours,12,25,0,0,131,0,local_workstation,0,Security,IT,1,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,5,0,0,0,0,0,7.3,7.3,0
2025-09-26 06:42:00,USR00051,meera.quinn,file_access,BI_Tool,low,success,192.168.102.49,unusual_hours,6,26,0,1,257,0,local_workstation,0,Executive,IT,1,Executive,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.14376128121066362,3,0,0,0,0,0,33.4,33.4,0
2025-09-29 20:34:00,USR00104,jeffrey.ghosh,export_data,File_Share,low,success,192.168.93.113,business_hours,20,29,0,0,5,0,local_workstation,0,Marketing,IT,1,Marketing,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.7864452923748667,2,0,0,0,0,0,27.2,27.2,0
2025-09-29 21:16:00,USR00188,meera.schmidt,admin_operation,File_Share,low,success,192.168.56.217,business_hours,21,29,0,1,218,0,local_workstation,0,Marketing,IT,1,Marketing,0,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-0.4414129687253232,0,0,0,0,0,0,45.2,45.2,0
2025-09-30 13:06:00,USR00092,charles.sullivan,file_access,PROD_DB,high,success,192.168.39.33,business_hours,13,30,0,0,255,0,local_workstation,0,IT,Engineering,1,IT,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.12981370493181976,3,0,0,0,0,0,6.2,6.2,0
2025-10-02 12:28:00,USR00051,meera.quinn,export_data,Admin_Console,medium,success,192.168.0.22,business_hours,12,2,0,0,398,0,local_workstation,0,Executive,IT,1,Executive,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.477865970845622,2,0,0,0,0,0,8.8,8.8,0
2025-10-05 00:11:00,USR00183,kenneth.johnson,admin_operation,SIEM,medium,success,192.168.34.21,business_hours,0,5,1,1,359,0,local_workstation,0,Engineering,Security,1,Engineering,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-0.21683557640276796,0,0,0,0,0,0,47.3,52.3,0
2025-10-05 09:02:00,USR00233,ronald.reddy,login,SIEM,medium,success,192.168.42.19,night,9,5,1,0,283,0,local_workstation,0,HR,Security,1,HR,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.35268570332908195,4,0,0,0,0,0,10.5,10.5,0
2025-10-05 13:11:00,USR00047,george.clark,admin_operation,SIEM,medium,success,192.168.101.39,unusual_hours,13,5,1,0,393,0,local_workstation,0,Engineering,Security,1,Engineering,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.7315308540827622,0,0,0,0,0,0,22.6,22.6,0
2025-10-05 13:57:00,USR00110,joshua.bhat,api_call,SIEM,medium,success,192.168.1.18,business_hours,13,5,1,0,207,0,local_workstation,0,Operations,Security,1,Operations,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.8048236485566082,1,0,0,0,0,0,15.5,15.5,0
2025-10-06 21:00:00,USR00045,stephen.kumar,login,BI_Tool,low,success,192.168.190.55,business_hours,21,6,0,1,15,0,local_workstation,0,Security,IT,1,Security,0,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-0.8362148367004782,4,0,0,0,0,0,42.9,42.9,0
2025-10-07 05:23:00,USR00007,robert.smith,file_access,GL_System,high,success,192.168.204.56,unusual_hours,5,7,0,1,346,0,local_workstation,0,Operations,Finance,1,Operations,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=346, Hour=5",-0.4302874474486396,3,0,0,1,0,1,52.0,92.0,1
2025-10-07 13:26:00,USR00140,riya.lim,file_access,HRIS,high,success,192.168.217.202,business_hours,13,7,0,0,42,0,local_workstation,0,Legal,HR,1,Legal,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,3,0,0,0,0,0,7.9,7.9,0
2025-10-08 21:50:00,USR00214,ryan.sanchez,export_data,HRIS,high,success,192.168.24.191,business_hours,21,8,0,1,100000,1,external_email,1,Engineering,HR,1,Engineering,2,1,standard,1,RESTRICTED_TO_EXTERNAL|BULK_TO_EXTERNAL_DEVICE|CROSS_DEPT_HIGH_OFFHOURS|AFTER_HOURS_SENSITIVE_ACTION|BULK_HIGH_SENSITIVITY,CRITICAL,"Event anomaly: BULK_TO_EXTERNAL_DEVICE. Action=export_data, Dest=external_email, Rows=100000, Hour=21",1.7320460243053424,2,1,1,1,0,1,97.2,100.0,1
2025-10-09 04:34:00,USR00294,kenneth.colombo,api_call,PROD_DB,high,success,192.168.47.117,business_hours,4,9,0,1,380,0,local_workstation,0,Executive,Engineering,1,Executive,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=380, Hour=4",-0.5760794729751674,1,0,0,1,0,1,53.0,93.0,1
2025-10-09 20:45:00,USR00032,pooja.martin,file_access,SIEM,medium,success,192.168.109.64,business_hours,20,9,0,0,461,0,local_workstation,0,Support,Security,1,Support,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.4011128621888163,3,0,0,0,0,0,21.0,21.0,0
2025-10-10 14:48:00,USR00226,ronald.esposito,sql_query,Email_Archive,medium,success,192.168.220.125,business_hours,14,10,0,0,179,0,local_workstation,0,Operations,IT,1,Operations,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.9203521487569298,5,0,0,0,0,0,9.3,9.3,0
2025-10-14 08:23:00,USR00189,meera.rizzo,api_call,HRIS,high,success,192.168.197.52,business_hours,8,14,0,0,63,0,local_workstation,0,Support,HR,1,Support,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.2981618667052919,1,0,0,0,0,0,10.5,10.5,0
2025-10-14 22:30:00,USR00260,sofia.lewis,file_access,Data_Lake,medium,success,192.168.197.7,business_hours,22,14,0,1,352,0,local_workstation,0,Support,IT,1,Support,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.9769742615763594,3,0,0,0,0,0,34.1,39.1,0
2025-10-15 02:55:00,USR00159,fatima.lee,file_access,Email_Archive,medium,success,192.168.1.105,unusual_hours,2,15,0,1,231,0,local_workstation,0,Engineering,IT,1,Engineering,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.11582191478036398,3,0,0,0,0,0,30.4,35.4,0
2025-10-16 19:11:00,USR00056,william.kumar,export_data,GL_System,high,success,192.168.212.87,weekend,19,16,0,0,3000,0,local_workstation,0,Compliance,Finance,1,Compliance,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,2,0,0,0,0,0,27.6,27.6,0
2025-10-17 16:07:00,USR00060,vikram.gonzalez,api_call,Email_Archive,medium,failure,192.168.34.93,business_hours,16,17,0,0,241,0,local_workstation,0,Sales,IT,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.46782578979574957,1,0,0,0,0,0,9.2,9.2,0
2025-10-19 00:48:00,USR00082,arjun.hwang,export_data,Customer_Vault,high,success,192.168.236.181,business_hours,0,19,1,1,15000,1,usb_drive,1,Legal,Sales,1,Legal,2,1,standard,1,EARLY_HOURS_SENSITIVE|RESTRICTED_TO_EXTERNAL|BULK_TO_EXTERNAL_DEVICE|CROSS_DEPT_HIGH_OFFHOURS|AFTER_HOURS_SENSITIVE_ACTION|WEEKEND_EXPORT_EXTERNAL|BULK_HIGH_SENSITIVITY,HIGH,"Event anomaly: BULK_TO_EXTERNAL_DEVICE. Action=export_data, Dest=usb_drive, Rows=15000, Hour=0",1.0,2,1,1,1,1,1,99.6,100.0,1
2025-10-19 08:42:00,USR00101,paul.hoffmann,admin_operation,BI_Tool,low,success,192.168.195.8,business_hours,8,19,1,0,52,0,local_workstation,0,Finance,IT,1,Finance,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.3144214859288115,0,0,0,0,0,0,34.1,34.1,0
2025-10-19 19:06:00,USR00170,sophia.smith,api_call,Customer_Vault,high,success,192.168.191.82,business_hours,19,19,1,0,96,0,local_workstation,0,Marketing,Sales,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=96, Hour=19",-0.8036060691254764,1,0,0,0,0,1,39.6,59.6,1
2025-10-20 16:11:00,USR00037,ronald.wilson,file_access,Admin_Console,medium,success,192.168.73.46,business_hours,16,20,0,0,388,0,local_workstation,0,Finance,IT,1,Finance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.3904417018965336,3,0,0,0,0,0,13.3,13.3,0
2025-10-22 10:07:00,USR00084,aditya.gupta,api_call,GL_System,high,success,192.168.90.80,business_hours,10,22,0,0,222,0,local_workstation,0,Engineering,Finance,1,Engineering,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,1,0,0,0,0,0,4.8,4.8,0
2025-10-22 18:52:00,USR00159,fatima.lee,login,File_Share,low,success,192.168.233.152,business_hours,18,22,0,0,485,0,local_workstation,0,Engineering,IT,1,Engineering,0,0,standard,0,NORMAL,LOW,Normal event pattern.,1.5867602324909866,4,0,0,0,0,0,31.1,31.1,0
2025-10-23 22:56:00,USR00122,nisha.li,file_access,File_Share,low,success,192.168.130.215,business_hours,22,23,0,1,407,0,local_workstation,0,Marketing,IT,1,Marketing,0,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,1.7318578753208087,3,0,0,0,0,0,48.1,48.1,0
2025-10-24 08:44:00,USR00007,robert.smith,api_call,Admin_Console,medium,failure,192.168.5.105,business_hours,8,24,0,0,231,0,local_workstation,0,Operations,IT,1,Operations,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.9606912553845237,1,0,0,0,0,0,14.0,14.0,0
2025-10-24 15:30:00,USR00244,stephen.iyer,file_access,Admin_Console,medium,success,192.168.43.185,night,15,24,0,0,237,0,local_workstation,0,IT,IT,0,IT,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5080005080007624,3,0,0,0,0,0,31.4,31.4,0
2025-10-24 17:59:00,USR00185,anthony.thompson,export_data,GL_System,high,failure,192.168.184.14,business_hours,17,24,0,0,1200,0,local_workstation,0,Marketing,Finance,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.367913357180396,2,0,0,0,0,0,17.9,17.9,0
2025-10-25 10:09:00,USR00212,david.liu,api_call,Customer_Vault,high,success,192.168.118.218,business_hours,10,25,1,0,143,0,local_workstation,0,Engineering,Sales,1,Engineering,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=api_call, Dest=local_workstation, Rows=143, Hour=10",-1.0,1,0,0,0,0,1,24.9,44.9,0
2025-10-28 06:20:00,USR00124,david.russo,export_data,Email_Archive,medium,success,192.168.248.153,business_hours,6,28,0,1,171,0,cloud_storage,1,IT,IT,0,IT,1,0,standard,0,NORMAL,HIGH,Normal event pattern.,-0.6980609259053265,2,0,0,0,0,0,63.3,68.3,0
2025-10-28 11:43:00,USR00288,arjun.dubois,api_call,GL_System,high,success,192.168.229.113,business_hours,11,28,0,0,29,0,local_workstation,0,Marketing,Finance,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.9624035610218825,1,0,0,0,0,0,6.9,6.9,0
2025-10-30 10:40:00,USR00236,harsh.connor,file_access,Data_Lake,medium,success,192.168.130.47,business_hours,10,30,0,0,36,0,local_workstation,0,Legal,IT,1,Legal,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.2586595086211212,3,0,0,0,0,0,4.9,4.9,0
2025-10-31 07:50:00,USR00152,diya.ghosh,file_access,Email_Archive,medium,success,192.168.241.240,business_hours,7,31,0,0,13,0,local_workstation,0,Sales,IT,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.3697241593243816,3,0,0,0,0,0,12.4,12.4,0
2025-11-01 15:06:00,USR00171,xiulan.schulz,sql_query,Data_Lake,medium,success,192.168.61.59,unusual_hours,15,1,1,0,160,0,local_workstation,0,Finance,IT,1,Finance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.24918343440330723,5,0,0,0,0,0,21.3,21.3,0
2025-11-02 03:14:00,USR00207,joseph.young,file_access,Admin_Console,medium,success,192.168.98.51,business_hours,3,2,1,1,327,0,local_workstation,0,IT,IT,0,IT,1,0,standard,0,NORMAL,HIGH,Normal event pattern.,0.042483379863414515,3,0,0,0,0,0,55.4,60.4,0
2025-11-04 12:45:00,USR00035,nikhil.rao,admin_operation,Email_Archive,medium,success,192.168.42.154,business_hours,12,4,0,0,187,0,local_workstation,0,Executive,IT,1,Executive,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5083256355618632,0,0,0,0,0,0,8.2,8.2,0
2025-11-05 18:17:00,USR00013,jonathan.jackson,export_data,SIEM,medium,success,192.168.117.32,business_hours,18,5,0,0,243,0,local_workstation,0,Sales,Security,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.1392805091292559,2,0,0,0,0,0,10.9,10.9,0
2025-11-08 02:16:00,USR00292,edward.esposito,api_call,Data_Lake,medium,failure,192.168.42.182,night,2,8,1,1,86,0,local_workstation,0,Sales,IT,1,Sales,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-1.0,1,0,0,0,0,0,43.2,48.2,0
2025-11-09 00:15:00,USR00036,nicholas.harris,sql_query,PROD_DB,high,success,192.168.198.42,business_hours,0,9,1,1,5000,0,local_workstation,0,Marketing,Engineering,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=5000, Hour=0",1.3477448612648748,5,0,0,1,0,1,70.5,100.0,1
2025-11-09 02:26:00,USR00221,rajesh.smith,admin_operation,PROD_DB,high,success,192.168.162.131,unusual_hours,2,9,1,1,284,0,local_workstation,0,Engineering,Engineering,0,Engineering,2,0,standard,1,AFTER_HOURS_SENSITIVE_ACTION,CRITICAL,"Event anomaly: AFTER_HOURS_SENSITIVE_ACTION. Action=admin_operation, Dest=local_workstation, Rows=284, Hour=2",-0.3879884342730007,0,0,0,1,0,0,71.6,91.6,1
2025-11-09 03:36:00,USR00148,mark.hwang,login,SIEM,medium,success,192.168.67.80,business_hours,3,9,1,1,66,0,local_workstation,0,Engineering,Security,1,Engineering,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-0.495676262721811,4,0,0,0,0,0,40.4,45.4,0
2025-11-09 20:40:00,USR00251,jonathan.robinson,admin_operation,BI_Tool,low,success,192.168.43.36,business_hours,20,9,1,0,170,0,local_workstation,0,Engineering,IT,1,Engineering,0,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,0.8604371359934523,0,0,0,0,0,0,43.2,43.2,0
2025-11-11 05:55:00,USR00062,nisha.jones,admin_operation,Customer_Vault,high,success,192.168.241.183,business_hours,5,11,0,1,45,0,local_workstation,0,Marketing,Sales,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS|AFTER_HOURS_SENSITIVE_ACTION,CRITICAL,"Event anomaly: AFTER_HOURS_SENSITIVE_ACTION. Action=admin_operation, Dest=local_workstation, Rows=45, Hour=5",-1.2375831891966012,0,0,0,1,0,1,59.8,99.8,1
2025-11-11 11:44:00,USR00024,nicholas.jackson,admin_operation,Email_Archive,medium,success,192.168.158.235,business_hours,11,11,0,0,62,0,local_workstation,0,Compliance,IT,1,Compliance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.675041363206831,0,0,0,0,0,0,8.8,8.8,0
2025-11-12 08:16:00,USR00011,maria.o'brien,login,SIEM,medium,success,192.168.221.69,business_hours,8,12,0,0,441,0,local_workstation,0,Security,Security,0,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.7081115268458299,4,0,0,0,0,0,34.0,34.0,0
2025-11-12 15:55:00,USR00296,joseph.taylor,sql_query,Data_Lake,medium,success,192.168.150.76,business_hours,15,12,0,0,134,0,local_workstation,0,Security,IT,1,Security,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,5,0,0,0,0,0,11.0,11.0,0
2025-11-15 11:11:00,USR00258,meera.reddy,admin_operation,HRIS,high,failure,192.168.135.6,unusual_hours,11,15,1,0,284,0,local_workstation,0,Executive,HR,1,Executive,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=admin_operation, Dest=local_workstation, Rows=284, Hour=11",-0.07511175990702067,0,0,0,0,0,1,30.1,50.1,1
2025-11-17 10:56:00,USR00026,stephen.bhat,api_call,Data_Lake,medium,success,192.168.201.25,night,10,17,0,0,28,0,local_workstation,0,Finance,IT,1,Finance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.5443566302489868,1,0,0,0,0,0,8.2,8.2,0
2025-11-17 17:53:00,USR00259,anthony.verma,sql_query,PROD_DB,high,success,192.168.166.92,business_hours,17,17,0,0,2000,0,local_workstation,0,Marketing,Engineering,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,2.402405973823793,5,0,0,0,0,0,33.3,33.3,0
2025-11-19 10:19:00,USR00239,kevin.xu,export_data,PROD_DB,high,success,192.168.214.40,business_hours,10,19,0,0,3000,0,local_workstation,0,Sales,Engineering,1,Sales,2,0,standard,0,NORMAL,LOW,Normal event pattern.,2.441208379435091,2,0,0,0,0,0,23.5,23.5,0
2025-11-20 07:44:00,USR00156,amitabh.white,sql_query,PROD_DB,high,success,192.168.128.97,business_hours,7,20,0,0,800,0,local_workstation,0,Compliance,Engineering,1,Compliance,2,0,standard,0,NORMAL,LOW,Normal event pattern.,1.4133963182475164,5,0,0,0,0,0,16.5,16.5,0
2025-11-21 07:30:00,USR00208,sanjana.moore,api_call,File_Share,low,failure,192.168.1.212,business_hours,7,21,0,0,108,0,local_workstation,0,HR,IT,1,HR,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-1.0,1,0,0,0,0,0,18.4,18.4,0
2025-11-22 09:15:00,USR00157,shruti.rossi,admin_operation,Data_Lake,medium,success,192.168.188.172,business_hours,9,22,1,0,44,0,local_workstation,0,IT,IT,0,IT,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-0.5511403793849521,0,0,0,0,0,0,44.6,44.6,0
2025-11-22 23:22:00,USR00036,nicholas.harris,sql_query,PROD_DB,high,failure,192.168.46.68,business_hours,23,22,1,1,800,0,local_workstation,0,Marketing,Engineering,1,Marketing,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,CRITICAL,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=sql_query, Dest=local_workstation, Rows=800, Hour=23",-0.271723687160861,5,0,0,1,0,1,67.8,100.0,1
2025-11-23 10:53:00,USR00060,vikram.gonzalez,file_access,Email_Archive,medium,success,192.168.153.145,night,10,23,1,0,340,0,local_workstation,0,Sales,IT,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.37100052180317983,3,0,0,0,0,0,7.9,7.9,0
2025-11-24 04:36:00,USR00257,ryan.verma,sql_query,Email_Archive,medium,success,192.168.241.161,business_hours,4,24,0,1,286,0,local_workstation,0,Compliance,IT,1,Compliance,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-1.4139397111078447,5,0,0,0,0,0,38.3,43.3,0
2025-11-26 08:50:00,USR00055,neha.johnson,login,BI_Tool,low,success,192.168.178.70,business_hours,8,26,0,0,446,0,local_workstation,0,Sales,IT,1,Sales,0,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,4,0,0,0,0,0,16.0,16.0,0
2025-11-26 17:12:00,USR00187,joshua.miller,api_call,Admin_Console,medium,success,192.168.236.77,business_hours,17,26,0,0,331,0,local_workstation,0,Sales,IT,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.3890984092705638,1,0,0,0,0,0,11.4,11.4,0
2025-11-26 21:37:00,USR00229,deepika.park,sql_query,Admin_Console,medium,success,192.168.199.141,night,21,26,0,1,128,0,local_workstation,0,IT,IT,0,IT,1,0,standard,0,NORMAL,HIGH,Normal event pattern.,1.0,5,0,0,0,0,0,56.9,61.9,0
2025-11-27 17:13:00,USR00135,pooja.murphy,export_data,Data_Lake,medium,success,192.168.158.217,weekend,17,27,0,0,348,0,local_workstation,0,Sales,IT,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.7179330090497834,2,0,0,0,0,0,9.9,9.9,0
2025-11-27 19:51:00,USR00284,william.patel,api_call,Data_Lake,medium,success,192.168.71.61,unusual_hours,19,27,0,0,473,0,local_workstation,0,Compliance,IT,1,Compliance,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.40684633778589074,1,0,0,0,0,0,17.1,17.1,0
2025-12-03 22:04:00,USR00184,vikram.williams,sql_query,Email_Archive,medium,success,192.168.214.180,business_hours,22,3,0,1,231,0,local_workstation,0,Marketing,IT,1,Marketing,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-1.0230559210576708,5,0,0,0,0,0,37.7,42.7,0
2025-12-04 12:03:00,USR00187,joshua.miller,file_access,File_Share,low,success,192.168.120.210,night,12,4,0,0,190,0,local_workstation,0,Sales,IT,1,Sales,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.5899142061488563,3,0,0,0,0,0,10.1,10.1,0
2025-12-04 14:47:00,USR00219,eric.iyer,file_access,SIEM,medium,success,192.168.141.75,night,14,4,0,0,225,0,local_workstation,0,Legal,Security,1,Legal,1,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.8328965066342047,3,0,0,0,0,0,5.6,5.6,0
2025-12-06 12:30:00,USR00018,meera.burke,file_access,Customer_Vault,high,success,192.168.157.71,business_hours,12,6,1,0,385,0,local_workstation,0,Operations,Sales,1,Operations,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS,MEDIUM,"Event anomaly: CROSS_DEPT_HIGH_OFFHOURS. Action=file_access, Dest=local_workstation, Rows=385, Hour=12",-0.14577007879410395,3,0,0,0,0,1,25.0,45.0,1
2025-12-07 14:19:00,USR00278,sofia.martin,admin_operation,File_Share,low,failure,192.168.117.202,unusual_hours,14,7,1,0,377,0,local_workstation,0,Engineering,IT,1,Engineering,0,0,standard,0,NORMAL,LOW,Normal event pattern.,0.7203597637429919,0,0,0,0,0,0,32.7,32.7,0
2025-12-07 20:11:00,USR00183,kenneth.johnson,file_access,File_Share,low,success,192.168.46.62,business_hours,20,7,1,0,283,0,local_workstation,0,Engineering,IT,1,Engineering,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.9941706616202384,3,0,0,0,0,0,35.9,35.9,0
2025-12-08 00:04:00,USR00163,sofia.rao,export_data,File_Share,low,success,192.168.79.181,business_hours,0,8,0,1,446,0,external_email,1,Sales,IT,1,Sales,0,0,standard,0,NORMAL,HIGH,Normal event pattern.,1.3377410283391362,2,0,0,0,0,0,60.5,60.5,0
2025-12-08 22:06:00,USR00040,nicholas.romano,login,Data_Lake,medium,success,192.168.202.4,business_hours,22,8,0,1,121,0,local_workstation,0,Security,IT,1,Security,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-1.1040973303202042,4,0,0,0,0,0,37.6,42.6,0
2025-12-09 07:01:00,USR00075,timothy.huang,api_call,BI_Tool,low,success,192.168.51.237,business_hours,7,9,0,0,116,0,local_workstation,0,Sales,IT,1,Sales,0,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,1,0,0,0,0,0,20.9,20.9,0
2025-12-10 01:24:00,USR00009,aditya.burke,api_call,SIEM,medium,success,192.168.74.207,business_hours,1,10,0,1,461,0,local_workstation,0,Finance,Security,1,Finance,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,1.277048793739284,1,0,0,0,0,0,37.3,42.3,0
2025-12-10 02:23:00,USR00006,kevin.ramirez,admin_operation,GL_System,high,success,192.168.95.225,business_hours,2,10,0,1,233,0,local_workstation,0,Legal,Finance,1,Legal,2,0,standard,1,CROSS_DEPT_HIGH_OFFHOURS|AFTER_HOURS_SENSITIVE_ACTION,CRITICAL,"Event anomaly: AFTER_HOURS_SENSITIVE_ACTION. Action=admin_operation, Dest=local_workstation, Rows=233, Hour=2",0.21769838707184572,0,0,0,1,0,1,56.1,96.1,1
2025-12-11 01:30:00,USR00115,steven.becker,export_data,Admin_Console,medium,success,192.168.33.58,business_hours,1,11,0,1,259,0,local_workstation,0,Sales,IT,1,Sales,1,0,standard,0,NORMAL,LOW,Normal event pattern.,1.0,2,0,0,0,0,0,32.6,37.6,0
2025-12-11 07:37:00,USR00027,pooja.sullivan,export_data,Email_Archive,medium,success,192.168.148.131,business_hours,7,11,0,0,359,0,local_workstation,0,Support,IT,1,Support,1,0,standard,0,NORMAL,LOW,Normal event pattern.,0.394429697094627,2,0,0,0,0,0,7.4,7.4,0
2025-12-11 10:05:00,USR00099,maria.bianchi,api_call,HRIS,high,success,192.168.179.181,business_hours,10,11,0,0,198,0,local_workstation,0,Marketing,HR,1,Marketing,2,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.9579386347512056,1,0,0,0,0,0,3.6,3.6,0
2025-12-12 14:10:00,USR00026,stephen.bhat,file_access,PROD_DB,high,success,192.168.15.127,business_hours,14,12,0,0,456,0,local_workstation,0,Finance,Engineering,1,Finance,2,0,standard,0,NORMAL,LOW,Normal event pattern.,0.901469966408058,3,0,0,0,0,0,8.7,8.7,0
2025-12-12 15:42:00,USR00259,anthony.verma,login,BI_Tool,low,success,192.168.163.129,night,15,12,0,0,411,0,local_workstation,0,Marketing,IT,1,Marketing,0,0,standard,0,NORMAL,LOW,Normal event pattern.,-0.23081846910506493,4,0,0,0,0,0,17.5,17.5,0
2025-12-12 21:49:00,USR00036,nicholas.harris,login,HRIS,high,success,192.168.236.197,business_hours,21,12,0,1,137,0,local_workstation,0,Marketing,HR,1,Marketing,2,0,standard,0,NORMAL,CRITICAL,Normal event pattern.,-0.5273683651623521,4,0,0,1,0,1,58.7,98.7,1
2025-12-14 03:28:00,USR00092,charles.sullivan,sql_query,Data_Lake,medium,success,192.168.104.188,business_hours,3,14,1,1,318,0,local_workstation,0,IT,IT,0,IT,1,0,standard,0,NORMAL,HIGH,Normal event pattern.,0.35698768856250407,5,0,0,0,0,0,58.7,63.7,0
2025-12-14 04:05:00,USR00068,robert.patel,admin_operation,Admin_Console,medium,success,192.168.77.186,business_hours,4,14,1,1,165,0,local_workstation,0,Support,IT,1,Support,1,0,standard,0,NORMAL,MEDIUM,Normal event pattern.,-0.011352228716006236,0,0,0,0,0,0,42.4,47.4,0
